timestamp_utc,total_heat_MW,unserved_MW,EB1_MW,EB2_MW,EB3_MW,BB1_MW
2035-02-15T16:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-15T17:00:00Z,118.84061146605427,1.4210854715202004e-14,19.80676857767571,29.71015286651357,29.71015286651357,39.61353715535142
2035-02-15T18:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-15T19:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-15T20:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-15T21:00:00Z,116.05117118390773,0.0,19.34186186398462,29.01279279597693,29.01279279597693,38.68372372796924
2035-02-15T22:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-15T23:00:00Z,116.96027289865769,1.4210854715202004e-14,19.49337881644295,29.240068224664427,29.240068224664427,38.9867576328859
2035-02-16T00:00:00Z,116.95631656565948,0.0,19.492719427609913,29.23907914141487,29.23907914141487,38.985438855219826
2035-02-16T01:00:00Z,114.499468450617,1.4210854715202004e-14,19.0832447417695,28.624867112654254,28.624867112654254,38.166489483539
2035-02-16T02:00:00Z,116.38969916947364,0.0,19.398283194912274,29.09742479236841,29.09742479236841,38.79656638982455
2035-02-16T03:00:00Z,115.06140906672388,0.0,19.176901511120647,28.76535226668097,28.76535226668097,38.353803022241294
2035-02-16T04:00:00Z,116.13521808708164,0.0,19.355869681180273,29.03380452177041,29.03380452177041,38.71173936236055
2035-02-16T05:00:00Z,119.66212007851499,1.4210854715202004e-14,19.9436866797525,29.91553001962875,29.91553001962875,39.887373359505
2035-02-16T06:00:00Z,116.63560957650498,0.0,19.43926826275083,29.158902394126244,29.158902394126244,38.87853652550166
2035-02-16T07:00:00Z,118.26506885806481,1.4210854715202004e-14,19.710844809677468,29.566267214516206,29.566267214516206,39.421689619354936
2035-02-16T08:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-16T09:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-16T10:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-16T11:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-16T12:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-16T13:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-16T14:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-16T15:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-16T16:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-16T17:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-16T18:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-16T19:00:00Z,118.43117279815873,0.0,19.73852879969312,29.60779319953968,29.60779319953968,39.47705759938624
2035-02-16T20:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-16T21:00:00Z,117.2619787272938,0.0,19.54366312121563,29.31549468182345,29.31549468182345,39.08732624243126
2035-02-16T22:00:00Z,117.20559277285855,1.4210854715202004e-14,19.534265462143093,29.30139819321464,29.30139819321464,39.068530924286186
2035-02-16T23:00:00Z,115.40529175810389,1.4210854715202004e-14,19.234215293017314,28.851322939525975,28.851322939525975,38.46843058603463
2035-02-17T00:00:00Z,114.75927598705266,1.4210854715202004e-14,19.12654599784211,28.68981899676317,28.68981899676317,38.25309199568422
2035-02-17T01:00:00Z,115.20528480648936,0.0,19.20088080108156,28.80132120162234,28.80132120162234,38.40176160216312
2035-02-17T02:00:00Z,115.19687865771971,1.4210854715202004e-14,19.19947977628662,28.79921966442993,28.79921966442993,38.39895955257324
2035-02-17T03:00:00Z,115.89264684981671,0.0,19.315441141636118,28.97316171245418,28.97316171245418,38.630882283272236
2035-02-17T04:00:00Z,117.8409471811162,0.0,19.640157863519367,29.46023679527905,29.46023679527905,39.28031572703873
2035-02-17T05:00:00Z,117.09230598998748,0.0,19.515384331664578,29.27307649749687,29.27307649749687,39.030768663329155
2035-02-17T06:00:00Z,115.71043249530602,1.4210854715202004e-14,19.285072082551004,28.92760812382651,28.92760812382651,38.57014416510201
2035-02-17T07:00:00Z,118.2537973174319,1.4210854715202004e-14,19.708966219571984,29.56344932935798,29.56344932935798,39.41793243914397
2035-02-17T08:00:00Z,119.67523358982544,0.0,19.945872264970905,29.91880839745636,29.91880839745636,39.89174452994181
2035-02-17T09:00:00Z,117.98068204951794,0.0,19.663447008252987,29.495170512379485,29.495170512379485,39.326894016505975
2035-02-17T10:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-17T11:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-17T12:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-17T13:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-17T14:00:00Z,119.83173720674247,0.0,19.971956201123746,29.95793430168562,29.95793430168562,39.94391240224749
2035-02-17T15:00:00Z,119.5790025321704,0.0,19.929833755361734,29.8947506330426,29.8947506330426,39.85966751072347
2035-02-17T16:00:00Z,119.83910809188399,1.4210854715202004e-14,19.973184681980666,29.959777022971,29.959777022971,39.94636936396133
2035-02-17T17:00:00Z,119.48383402647991,1.4210854715202004e-14,19.913972337746653,29.87095850661998,29.87095850661998,39.827944675493306
2035-02-17T18:00:00Z,118.18163186249892,0.0,19.696938643749817,29.54540796562473,29.54540796562473,39.393877287499635
2035-02-17T19:00:00Z,117.20459242718864,1.4210854715202004e-14,19.534098737864774,29.301148106797164,29.301148106797164,39.06819747572955
2035-02-17T20:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-17T21:00:00Z,116.74195249656792,0.0,19.456992082761317,29.18548812414198,29.18548812414198,38.913984165522635
2035-02-17T22:00:00Z,114.8535380632181,0.0,19.142256343869683,28.713384515804524,28.713384515804524,38.284512687739365
2035-02-17T23:00:00Z,112.95431801836712,0.0,18.825719669727853,28.23857950459178,28.23857950459178,37.651439339455706
2035-02-18T00:00:00Z,113.24421859644042,1.4210854715202004e-14,18.87403643274007,28.31105464911011,28.31105464911011,37.74807286548014
2035-02-18T01:00:00Z,112.47355633675936,0.0,18.745592722793226,28.11838908418984,28.11838908418984,37.49118544558645
2035-02-18T02:00:00Z,115.81371246395267,1.4210854715202004e-14,19.30228541065878,28.95342811598817,28.95342811598817,38.60457082131756
2035-02-18T03:00:00Z,115.68209147091476,0.0,19.280348578485793,28.92052286772869,28.92052286772869,38.560697156971585
2035-02-18T04:00:00Z,114.33037596703892,0.0,19.055062661173153,28.58259399175973,28.58259399175973,38.110125322346306
2035-02-18T05:00:00Z,118.26439790593456,0.0,19.710732984322426,29.56609947648364,29.56609947648364,39.42146596864485
