timestamp_utc,total_heat_MW,BB1_MW,EB1_MW,EB2_MW,EB3_MW
2035-07-23T09:00:00Z,78.38119905560411,11.4,19.6,29.4,17.981199055604115
2035-07-23T10:00:00Z,77.03574153929026,11.4,19.6,29.4,16.635741539290258
2035-07-23T11:00:00Z,78.44068838388063,11.4,19.6,29.4,18.040688383880628
2035-07-23T12:00:00Z,78.5633267869669,11.4,19.6,29.4,18.1633267869669
2035-07-23T13:00:00Z,77.69938360976246,11.4,19.6,29.4,17.299383609762465
2035-07-23T14:00:00Z,77.09837765692583,11.4,19.6,29.4,16.698377656925835
2035-07-23T15:00:00Z,78.56336724835542,11.4,19.6,29.4,18.16336724835542
2035-07-23T16:00:00Z,77.89758836443032,11.4,19.6,29.4,17.49758836443032
2035-07-23T17:00:00Z,77.83351902073996,11.4,19.6,29.4,17.433519020739958
2035-07-23T18:00:00Z,76.71336408235823,11.4,19.6,29.4,16.313364082358227
2035-07-23T19:00:00Z,76.03162326771138,11.4,19.6,29.4,15.631623267711385
2035-07-23T20:00:00Z,76.14729558490268,11.4,19.6,29.4,15.747295584902682
2035-07-23T21:00:00Z,76.10976424294756,11.4,19.6,29.4,15.709764242947566
2035-07-23T22:00:00Z,74.26801968679595,11.4,19.6,29.4,13.868019686795956
2035-07-23T23:00:00Z,74.68041801048464,11.4,19.6,29.4,14.280418010484647
2035-07-24T00:00:00Z,73.18248881900094,11.4,19.6,29.4,12.78248881900094
2035-07-24T01:00:00Z,73.60564538024109,11.4,19.6,29.4,13.205645380241089
2035-07-24T02:00:00Z,74.93882430451586,11.4,19.6,29.4,14.538824304515865
2035-07-24T03:00:00Z,75.27094605657828,11.4,19.6,29.4,14.870946056578285
2035-07-24T04:00:00Z,74.904300357311,11.4,19.6,29.4,14.504300357311005
2035-07-24T05:00:00Z,74.80956673121422,11.4,19.6,29.4,14.409566731214221
2035-07-24T06:00:00Z,74.42639064745774,11.4,19.6,29.4,14.02639064745774
2035-07-24T07:00:00Z,75.66747671331899,11.4,19.6,29.4,15.267476713318993
2035-07-24T08:00:00Z,77.1973322813435,11.4,19.6,29.4,16.797332281343508
2035-07-24T09:00:00Z,78.17392965385298,11.4,19.6,29.4,17.77392965385298
2035-07-24T10:00:00Z,77.4482759807265,11.4,19.6,29.4,17.04827598072651
2035-07-24T11:00:00Z,77.30483601384933,11.4,19.6,29.4,16.904836013849327
2035-07-24T12:00:00Z,78.41641955921948,11.4,19.6,29.4,18.01641955921948
2035-07-24T13:00:00Z,77.56288566683247,11.4,19.6,29.4,17.162885666832473
2035-07-24T14:00:00Z,77.43136956983645,11.4,19.6,29.4,17.03136956983645
